Security,Acquisition_Event_Count,Acquisition_Quality_Jump_Sum,Acquisition_Quality_Jump_Avg,Acquisition_Quality_Jump_Max,Acquisition_Final_Return_Mean,Acquisition_Final_Return_Median,Loss_Event_Count,Loss_Quality_Loss_Sum,Loss_Quality_Loss_Avg,Loss_Quality_Loss_Max,Loss_Final_Return_Mean,Loss_Final_Return_Median,Total_Event_Count,Net_Quality_Delta,Event_Balance_Ratio,Weighted_Avg_Final_Return,Quality_Momentum_Score,Acq_Winsor_Mean_Return,Acq_Winsor_Median_Return,Loss_Winsor_Mean_Return,Loss_Winsor_Median_Return,Acq_Recency_Weighted_Jump_Sum,Loss_Recency_Weighted_Loss_Sum,Net_Quality_Delta_Recency,Acq_Recency_Winsor_Mean_Return,Loss_Recency_Winsor_Mean_Return,Weighted_Winsor_Final_Return_Recency,Quality_Momentum_Score_Adj,Unique_Clusters,Unique_Blocks,Events_Per_Block,Net_Quality_Delta_Percentile,Quality_Momentum_Score_Percentile,Weighted_Avg_Final_Return_Percentile,Net_Quality_Delta_Recency_Percentile,Quality_Momentum_Score_Adj_Percentile,Weighted_Winsor_Final_Return_Recency_Percentile,Event_Balance_Ratio_Percentile,Events_Per_Block_Percentile,Composite_Quality_Event_Rank
BBBK,1.0,5.715617715617717,5.715617715617717,5.715617715617717,0.2184996358339278,0.2184996358339278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.715617715617717,1.0,0.2184996358339278,1.2488603894284176,0.2184996358339278,0.2184996358339278,0.0,0.0,3.8312931302549837,0.0,3.8312931302549837,0.2184996358339278,0.0,0.2184996358339278,0.8371361537337433,1,1,1.0,0.7399842890809112,0.9332285938727416,0.5121759622937941,0.6952081696779262,0.9285153181461115,0.5121759622937941,0.94344069128044,0.5003927729772192,0.8225451688923803
AFNL,4.0,27.279316913327097,6.819829228331774,8.313057583130576,116.00000000000004,116.00000000000004,1.0,10.86861313868613,10.86861313868613,10.86861313868613,116.00000000000004,116.00000000000004,5.0,16.410703774640965,0.8,116.00000000000004,0.0,116.00000000000004,116.00000000000004,116.00000000000004,116.00000000000004,23.260731703426096,9.354702021145336,13.90602968228076,116.00000000000003,116.00000000000004,116.00000000000003,0.0,5,5,1.0,0.983503534956795,0.48978790259230165,0.835820895522388,0.9827179890023566,0.48978790259230165,0.835820895522388,0.8837391987431265,0.5003927729772192,0.8210722702278084
AQQSQ,2.0,18.869974125390172,9.434987062695086,13.667661986661848,400.0,400.0,1.0,7.313536712678344,7.313536712678344,7.313536712678344,400.0,400.0,3.0,11.556437412711828,0.6666666666666666,400.0,0.0,400.0,400.0,400.0,400.0,17.926954921749616,6.617561675811072,11.309393245938544,400.00000000000006,400.0,400.0,0.0,3,3,1.0,0.9238020424194815,0.48978790259230165,0.9379418695993715,0.94344069128044,0.48978790259230165,0.9379418695993715,0.802827965435978,0.5003927729772192,0.8165946582875099
BCHMF,2.0,24.002446542169444,12.001223271084722,14.245030719190458,373.7945566990687,373.7945566990687,1.0,10.36786830135176,10.36786830135176,10.36786830135176,373.7945566990687,373.7945566990687,3.0,13.634578240817685,0.6666666666666666,373.79455669906866,0.0,373.7945566990687,373.7945566990687,373.7945566990687,373.7945566990687,19.306145470445827,9.381235184331995,9.924910286113832,373.7945566990687,373.7945566990687,373.79455669906866,0.0,3,3,1.0,0.9583660644147682,0.48978790259230165,0.9300864100549883,0.9238020424194815,0.48978790259230165,0.9300864100549883,0.802827965435978,0.5003927729772192,0.8162804399057345
AGGI,2.0,22.775035358462915,11.387517679231458,16.1247890530442,372.10359370744646,372.10359370744646,1.0,11.882647795960487,11.882647795960487,11.882647795960487,372.10359370744646,372.10359370744646,3.0,10.892387562502428,0.6666666666666666,372.10359370744646,0.0,372.10359370744646,372.10359370744646,372.10359370744646,372.10359370744646,20.528980861545314,10.751864351127573,9.777116510417741,372.1035937074464,372.1035937074465,372.10359370744646,0.0,3,3,1.0,0.9120188531029065,0.48978790259230165,0.9293008641005499,0.9198743126472899,0.48978790259230165,0.9293008641005499,0.802827965435978,0.5003927729772192,0.8083857030636293
BABL,2.0,17.68325472262363,8.841627361311815,9.302446461986278,599.0384550908441,599.0384550908441,1.0,8.313057583130576,8.313057583130576,8.313057583130576,599.0384550908441,599.0384550908441,3.0,9.370197139493055,0.6666666666666666,599.0384550908441,0.0,599.0384550908441,599.0384550908441,599.0384550908441,599.0384550908441,16.164071920620067,7.155114970281299,9.008956950338767,599.0384550908441,599.0384550908441,599.0384550908441,0.0,3,3,1.0,0.8809897879025923,0.48978790259230165,0.9524744697564808,0.906127258444619,0.48978790259230165,0.9524744697564808,0.802827965435978,0.5003927729772192,0.8056166535742342
BABLD,2.0,17.68325472262363,8.841627361311815,9.302446461986278,599.0384550908441,599.0384550908441,1.0,8.313057583130576,8.313057583130576,8.313057583130576,599.0384550908441,599.0384550908441,3.0,9.370197139493055,0.6666666666666666,599.0384550908441,0.0,599.0384550908441,599.0384550908441,599.0384550908441,599.0384550908441,16.164071920620067,7.155114970281299,9.008956950338767,599.0384550908441,599.0384550908441,599.0384550908441,0.0,3,3,1.0,0.8809897879025923,0.48978790259230165,0.9524744697564808,0.906127258444619,0.48978790259230165,0.9524744697564808,0.802827965435978,0.5003927729772192,0.8056166535742342
BAJFF,4.0,27.04047337080341,6.760118342700853,11.005963183821622,52.21164079899334,52.21164079899334,1.0,6.354978354978353,6.354978354978353,6.354978354978353,52.21164079899334,52.21164079899334,5.0,20.685495015825058,0.8,52.21164079899334,0.0,52.21164079899334,52.21164079899334,52.21164079899334,52.21164079899334,23.07881024449987,4.94926211925897,18.129548125240902,52.21164079899334,52.21164079899334,52.21164079899334,0.0,5,5,1.0,1.0,0.48978790259230165,0.7289866457187746,0.9984289080911233,0.48978790259230165,0.7289866457187746,0.8837391987431265,0.5003927729772192,0.8053220738413198
ASKH,2.0,16.88796054926919,8.443980274634596,11.164137067751524,352.72377303098506,352.72377303098506,1.0,5.201837873318017,5.201837873318017,5.201837873318017,352.72377303098506,352.72377303098506,3.0,11.686122675951175,0.6666666666666666,352.72377303098506,0.0,352.72377303098506,352.72377303098506,352.72377303098506,352.72377303098506,13.207368354721055,4.706817550334741,8.500550804386314,352.72377303098506,352.72377303098506,352.72377303098506,0.0,3,3,1.0,0.9269442262372348,0.48978790259230165,0.9245875883739199,0.8963079340141398,0.48978790259230165,0.9245875883739199,0.802827965435978,0.5003927729772192,0.8049685781618225
AZTA,3.0,25.146019112000683,8.382006370666895,11.576691380908247,150.0972202671736,150.0972202671736,1.0,13.319327731092436,13.319327731092436,13.319327731092436,150.0972202671736,150.0972202671736,4.0,11.826691380908247,0.75,150.0972202671736,0.0,150.0972202671736,150.0972202671736,150.0972202671736,150.0972202671736,21.597433828495188,12.669736452383459,8.927697376111729,150.0972202671736,150.0972202671736,150.0972202671736,0.0,4,4,1.0,0.9308719560094265,0.48978790259230165,0.8703849175176748,0.9041633935585232,0.48978790259230165,0.8703849175176748,0.8735271013354281,0.5003927729772192,0.8033582089552239
ABGSF,2.0,19.35015043790301,9.675075218951505,10.08662457788871,110.26191062269052,110.26191062269052,1.0,5.895691609977324,5.895691609977324,5.895691609977324,110.26191062269052,110.26191062269052,3.0,13.454458827925688,0.6666666666666666,110.26191062269054,0.0,110.26191062269052,110.26191062269052,110.26191062269052,110.26191062269052,16.02479251140887,4.1546236582055664,11.870168853203303,110.26191062269052,110.26191062269052,110.26191062269054,0.0,3,3,1.0,0.9560094265514533,0.48978790259230165,0.8303220738413197,0.9560094265514533,0.48978790259230165,0.8303220738413197,0.802827965435978,0.5003927729772192,0.802415553809898
ASPR,2.0,33.71088659659673,16.855443298298365,18.447070171208104,200.000021827838,200.000021827838,1.0,24.699641129661416,24.699641129661416,24.699641129661416,200.000021827838,200.000021827838,3.0,9.011245466935314,0.6666666666666666,200.00002182783797,0.0,200.000021827838,200.000021827838,200.000021827838,200.000021827838,27.629257351775507,17.40554292439887,10.223714427376638,200.00002182783797,200.000021827838,200.00002182783797,0.0,3,3,1.0,0.8695993715632364,0.48978790259230165,0.8931657501963864,0.9277297721916732,0.48978790259230165,0.8931657501963864,0.802827965435978,0.5003927729772192,0.7963668499607228
AHNR,3.0,27.210155472708657,9.070051824236218,11.819305152446908,136.36363913451356,136.36363913451356,2.0,14.832103427689473,7.416051713844737,8.878750658010173,136.36363913451356,136.36363913451356,5.0,12.378052045019183,0.6,136.36363913451356,0.0,136.36363913451356,136.36363913451356,136.36363913451356,136.36363913451356,23.978193100523207,12.444178026703398,11.534015073819809,136.36363913451356,136.36363913451356,136.36363913451356,0.0,5,5,1.0,0.9426551453260016,0.48978790259230165,0.8570306362922231,0.9481539670070699,0.48978790259230165,0.8570306362922231,0.7128829536527886,0.5003927729772192,0.7951885310290653
AIMLF,2.0,21.054358338906745,10.527179169453373,13.527191628066564,389.366326666933,389.366326666933,1.0,13.52813852813853,13.52813852813853,13.52813852813853,389.366326666933,389.366326666933,3.0,7.526219810768215,0.6666666666666666,389.366326666933,0.0,389.366326666933,389.366326666933,389.366326666933,389.366326666933,19.103453877565848,10.53572487921273,8.567728998353118,389.366326666933,389.366326666933,389.366326666933,0.0,3,3,1.0,0.8185388845247447,0.48978790259230165,0.9340141398271798,0.8970934799685781,0.48978790259230165,0.9340141398271798,0.802827965435978,0.5003927729772192,0.7907501963864886
AABVF,2.0,15.722365871948632,7.861182935974316,7.999601514245866,306.6666679084305,306.6666679084305,1.0,7.174914097379679,7.174914097379679,7.174914097379679,306.6666679084305,306.6666679084305,3.0,8.547451774568954,0.6666666666666666,306.6666679084305,0.0,306.6666679084305,306.6666679084305,306.6666679084305,306.6666679084305,14.27228412978505,6.175505793779283,8.096778336005766,306.6666679084305,306.6666679084305,306.6666679084305,0.0,3,3,1.0,0.8538884524744698,0.48978790259230165,0.9183032207384132,0.8845247446975648,0.48978790259230165,0.9183032207384132,0.802827965435978,0.5003927729772192,0.7903967007069914
BBTT,2.0,27.958454597923147,13.979227298961574,22.09139332772638,203.3333327124519,203.3333327124519,1.0,18.53448275862069,18.53448275862069,18.53448275862069,203.3333327124519,203.3333327124519,3.0,9.423971839302457,0.6666666666666666,203.3333327124519,0.0,203.3333327124519,203.3333327124519,203.3333327124519,203.3333327124519,20.67536506262973,13.061029249096844,7.614335813532886,203.3333327124519,203.3333327124519,203.3333327124519,0.0,3,3,1.0,0.8821681068342498,0.48978790259230165,0.8947368421052632,0.8688138256087982,0.48978790259230165,0.8947368421052632,0.802827965435978,0.5003927729772192,0.7867831893165751
AOAO,3.0,26.868829982123874,8.956276660707958,15.118407202289328,90.9158281112492,90.9158281112492,2.0,14.97115870462009,7.485579352310045,9.007106417038388,90.9158281112492,90.9158281112492,5.0,11.897671277503784,0.6,90.9158281112492,0.0,90.9158281112492,90.9158281112492,90.9158281112492,90.9158281112492,24.80742016646146,13.45077767430434,11.356642492157118,90.91582811124918,90.91582811124918,90.91582811124917,0.0,5,5,1.0,0.9340141398271798,0.48978790259230165,0.8043990573448547,0.9450117831893166,0.48978790259230165,0.8043990573448547,0.7128829536527886,0.5003927729772192,0.7827376276512178
ALVLF,3.0,22.51536055539011,7.505120185130036,10.647058823529411,349.99999329447814,349.99999329447814,1.0,15.5,15.5,15.5,349.99999329447814,349.99999329447814,4.0,7.01536055539011,0.75,349.99999329447814,0.0,349.99999329447814,349.99999329447814,349.99999329447814,349.99999329447814,18.222209740215984,11.482682420566627,6.739527319649357,349.99999329447814,349.99999329447814,349.99999329447814,0.0,4,4,1.0,0.7973291437549097,0.48978790259230165,0.9238020424194815,0.8381775333857031,0.48978790259230165,0.9238020424194815,0.8735271013354281,0.5003927729772192,0.7808130400628438
ARES,2.0,16.354856175240723,8.177428087620362,9.267139479905438,165.92974332055374,165.92974332055374,1.0,6.994979679655749,6.994979679655749,6.994979679655749,165.92974332055374,165.92974332055374,3.0,9.359876495584974,0.6666666666666666,165.92974332055374,0.0,165.92974332055374,165.92974332055374,165.92974332055374,165.92974332055374,14.065885425172688,6.994979679655749,7.070905745516939,165.92974332055374,165.92974332055374,165.92974332055374,0.0,3,3,1.0,0.8798114689709348,0.48978790259230165,0.8790259230164965,0.8507462686567164,0.48978790259230165,0.8790259230164965,0.802827965435978,0.5003927729772192,0.7796739984289082
BCCEF,2.0,13.278650119538185,6.639325059769092,6.758893280632409,668.5345020896564,668.5345020896564,1.0,5.8041351010101,5.8041351010101,5.8041351010101,668.5345020896564,668.5345020896564,3.0,7.474515018528084,0.6666666666666666,668.5345020896564,0.0,668.5345020896564,668.5345020896564,668.5345020896564,668.5345020896564,11.050378493929266,4.995665377688052,6.0547131162412136,668.5345020896564,668.5345020896564,668.5345020896564,0.0,2,3,1.0,0.8161822466614297,0.48978790259230165,0.9567949725058916,0.8114689709347996,0.48978790259230165,0.9567949725058916,0.802827965435978,0.5003927729772192,0.7778279654359781
AIAGF,3.0,29.26015670567651,9.753385568558837,14.638605016379216,118.3622870123376,118.3622870123376,2.0,18.939982808051855,9.469991404025928,9.694387305318838,118.3622870123376,118.3622870123376,5.0,10.320173897624656,0.6,118.3622870123376,0.0,118.3622870123376,118.3622870123376,118.3622870123376,118.3622870123376,22.875035034935117,15.1972800340763,7.6777550008588165,118.36228701233762,118.3622870123376,118.3622870123376,0.0,5,5,1.0,0.8994501178318932,0.48978790259230165,0.8405341712490181,0.8719560094265515,0.48978790259230165,0.8405341712490181,0.7128829536527886,0.5003927729772192,0.7701688923802043
AMBK,3.0,37.92686806370371,12.642289354567902,20.100184246890837,32.06922040911356,32.06922040911356,2.0,22.370210063695023,11.185105031847511,15.931262614936086,32.06922040911356,32.06922040911356,5.0,15.556658000008685,0.6,32.06922040911356,0.0,32.06922040911356,32.06922040911356,32.06922040911356,32.06922040911356,30.115970911859,16.241228334175553,13.874742577683449,32.06922040911356,32.06922040911356,32.06922040911356,0.0,5,5,1.0,0.9780047132757266,0.48978790259230165,0.6637863315003928,0.9819324430479183,0.48978790259230165,0.6637863315003928,0.7128829536527886,0.5003927729772192,0.7685978004713275
AMTY,3.0,22.01912145584818,7.339707151949393,8.366454689984103,186.3636389036075,186.36363890360752,2.0,12.972844676808872,6.486422338404436,7.883244206773621,186.36363890360752,186.36363890360752,5.0,9.046276779039307,0.6,186.36363890360752,0.0,186.3636389036075,186.36363890360752,186.36363890360752,186.36363890360752,16.71786329671228,10.040835298770013,6.677027997942268,186.36363890360752,186.36363890360752,186.36363890360752,0.0,5,5,1.0,0.8703849175176748,0.48978790259230165,0.8868813825608798,0.835820895522388,0.48978790259230165,0.8868813825608798,0.7128829536527886,0.5003927729772192,0.7678515318146112
AWON,2.0,11.716586397761862,5.858293198880931,6.279644987632766,633.6996308005415,633.6996308005415,1.0,5.596131823387199,5.596131823387199,5.596131823387199,633.6996308005415,633.6996308005415,3.0,6.120454574374663,0.6666666666666666,633.6996308005415,0.0,633.6996308005415,633.6996308005415,633.6996308005415,633.6996308005415,9.646313327326563,3.943527444436826,5.702785882889737,633.6996308005415,633.6996308005415,633.6996308005415,0.0,3,3,1.0,0.7596229379418696,0.48978790259230165,0.9544383346425765,0.7894736842105263,0.48978790259230165,0.9544383346425765,0.802827965435978,0.5003927729772192,0.7644736842105264
ATGFF,3.0,17.552019030243834,5.850673010081278,6.32234432234432,35.69965599698236,35.69965599698236,1.0,6.609738280561223,6.609738280561223,6.609738280561223,35.69965599698236,35.69965599698236,4.0,10.94228074968261,0.75,35.69965599698236,0.0,35.69965599698236,35.69965599698236,35.69965599698236,35.69965599698236,14.916457759916344,5.689054460161091,9.227403299755252,35.699655996982365,35.69965599698236,35.699655996982365,0.0,4,4,1.0,0.9135899450117831,0.48978790259230165,0.6755695208169678,0.9120188531029065,0.48978790259230165,0.6755695208169678,0.8735271013354281,0.5003927729772192,0.7633739198743128
AESO,3.0,22.999436614733813,7.6664788715779375,8.535279805352797,1450.0000836734955,1450.0000836734955,2.0,15.34426764669543,7.672133823347715,9.029903461266777,1450.0000836734955,1450.0000836734955,5.0,7.655168968038383,0.6,1450.0000836734955,0.0,1450.0000836734955,1450.0000836734955,1450.0000836734955,1450.0000836734955,17.246937230713037,12.22176717107853,5.025170059634506,1450.0000836734955,1450.0000836734957,1450.0000836734957,0.0,5,5,1.0,0.8256087981146897,0.48978790259230165,0.9780047132757266,0.7525530243519246,0.48978790259230165,0.9780047132757266,0.7128829536527886,0.5003927729772192,0.7627062058130402
ARBV,3.0,27.50512956667656,9.16837652222552,14.73076923076923,6.563507415911988,6.563507415911987,1.0,10.942622950819672,10.942622950819672,10.942622950819672,6.563507415911987,6.563507415911987,4.0,16.562506615856886,0.75,6.563507415911987,0.0,6.563507415911988,6.563507415911987,6.563507415911987,6.563507415911987,21.336474265708254,7.711136063725266,13.625338201982988,6.563507415911986,6.563507415911987,6.563507415911987,0.0,4,4,1.0,0.9850746268656716,0.48978790259230165,0.5530243519245875,0.97643362136685,0.48978790259230165,0.5530243519245875,0.8735271013354281,0.5003927729772192,0.7624705420267086
AMFL,2.0,15.370437689728623,7.685218844864312,9.196905306745125,1214.1414026702128,1214.1414026702128,1.0,8.403254513094328,8.403254513094328,8.403254513094328,1214.1414026702128,1214.1414026702128,3.0,6.967183176634295,0.6666666666666666,1214.1414026702128,0.0,1214.1414026702128,1214.1414026702128,1214.1414026702128,1214.1414026702128,11.880203949559583,7.232748187350154,4.647455762209429,1214.1414026702128,1214.1414026702125,1214.1414026702125,0.0,3,3,1.0,0.793401413982718,0.48978790259230165,0.9732914375490966,0.7305577376276512,0.48978790259230165,0.9732914375490966,0.802827965435978,0.5003927729772192,0.7615278868813826
ADPXY,2.0,18.537443479179764,9.268721739589882,11.65179778318464,58.70896696545695,58.70896696545695,1.0,8.814814814814811,8.814814814814811,8.814814814814811,58.70896696545695,58.70896696545695,3.0,9.722628664364953,0.6666666666666666,58.708966965456945,0.0,58.70896696545695,58.70896696545695,58.70896696545695,58.70896696545695,14.760711914338383,6.530175426749955,8.230536487588427,58.708966965456945,58.70896696545695,58.708966965456945,0.0,3,3,1.0,0.8884524744697565,0.48978790259230165,0.7446975648075412,0.8876669285153181,0.48978790259230165,0.7446975648075412,0.802827965435978,0.5003927729772192,0.7614886095836607
AHFCF,2.0,13.082348046134037,6.541174023067018,7.088891151613887,266.6666728754841,266.6666728754841,1.0,6.5958973971516,6.5958973971516,6.5958973971516,266.6666728754841,266.6666728754841,3.0,6.486450648982436,0.6666666666666666,266.6666728754841,0.0,266.6666728754841,266.6666728754841,266.6666728754841,266.6666728754841,10.745282737611607,4.886360973557023,5.858921764054584,266.6666728754841,266.6666728754841,266.6666728754841,0.0,3,3,1.0,0.7753338570306363,0.48978790259230165,0.9112333071484682,0.8020424194815396,0.48978790259230165,0.9112333071484682,0.802827965435978,0.5003927729772192,0.7607030636292224
ADTN,2.0,15.366579529150343,7.683289764575171,8.567936103012634,98.77417327029602,98.77417327029602,1.0,7.337968154294685,7.337968154294685,7.337968154294685,98.77417327029602,98.77417327029602,3.0,8.028611374855657,0.6666666666666666,98.774173270296,0.0,98.77417327029602,98.77417327029602,98.77417327029602,98.77417327029602,12.189389489117566,5.436100511483698,6.7532889776338685,98.774173270296,98.77417327029602,98.774173270296,0.0,3,3,1.0,0.835820895522388,0.48978790259230165,0.819324430479183,0.8397486252945797,0.48978790259230165,0.819324430479183,0.802827965435978,0.5003927729772192,0.7589355852317361
AON,3.0,19.25859281280968,6.419530937603227,7.696715049656225,51.782535221939575,51.782535221939575,1.0,9.190077704722055,9.190077704722055,9.190077704722055,51.782535221939575,51.782535221939575,4.0,10.068515108087626,0.75,51.782535221939575,0.0,51.782535221939575,51.782535221939575,51.782535221939575,51.782535221939575,14.96533788384658,7.909973184420361,7.055364699426219,51.782535221939575,51.78253522193958,51.782535221939575,0.0,4,4,1.0,0.8939512961508248,0.48978790259230165,0.7282010997643362,0.8491751767478397,0.48978790259230165,0.7282010997643362,0.8735271013354281,0.5003927729772192,0.7583857030636293
AILQF,2.0,17.594253714589627,8.797126857294813,10.000268752183612,59.07885865213645,59.07885865213645,1.0,7.525070196550341,7.525070196550341,7.525070196550341,59.07885865213645,59.07885865213645,3.0,10.069183518039285,0.6666666666666666,59.078858652136454,0.0,59.07885865213645,59.07885865213645,59.07885865213645,59.07885865213645,14.2973655727385,6.80896508718596,7.488400485552539,59.07885865213645,59.07885865213645,59.078858652136454,0.0,3,3,1.0,0.8947368421052632,0.48978790259230165,0.746268656716418,0.8656716417910447,0.48978790259230165,0.746268656716418,0.802827965435978,0.5003927729772192,0.7583464257659074
AMXOF,2.0,18.160562841413903,9.080281420706951,11.017705698556762,38.88895397205532,38.88895397205532,1.0,7.355242566510173,7.355242566510173,7.355242566510173,38.88895397205532,38.88895397205532,3.0,10.80532027490373,0.6666666666666666,38.88895397205532,0.0,38.88895397205532,38.88895397205532,38.88895397205532,38.88895397205532,15.723454968543429,6.3307159455364195,9.39273902300701,38.88895397205531,38.88895397205532,38.88895397205531,0.0,3,3,1.0,0.9073055773762765,0.48978790259230165,0.6842105263157895,0.9143754909662215,0.48978790259230165,0.6842105263157895,0.802827965435978,0.5003927729772192,0.757560879811469
ADTTF,2.0,25.992897102328854,12.996448551164427,17.072762119201744,218.20561774423192,218.20561774423192,2.0,17.091434935422818,8.545717467711409,11.483253588516744,218.20561774423192,218.20561774423192,4.0,8.901462166906036,0.5,218.20561774423192,0.0,218.20561774423192,218.20561774423192,218.20561774423192,218.20561774423192,22.216415490753242,14.228699276832034,7.987716213921209,218.20561774423192,218.20561774423194,218.20561774423192,0.0,4,4,1.0,0.8672427336999214,0.48978790259230165,0.9002356637863315,0.8821681068342498,0.48978790259230165,0.9002356637863315,0.49410840534171246,0.5003927729772192,0.7574430479183032
ASML,3.0,26.927335254321214,8.97577841810707,12.105263157894736,189.21150946347333,189.2115094634733,2.0,19.854280396393506,9.927140198196753,13.277310924369749,189.2115094634733,189.2115094634733,5.0,7.073054857927708,0.6,189.2115094634733,0.0,189.21150946347333,189.2115094634733,189.2115094634733,189.2115094634733,23.09571623585486,16.42248221452932,6.673234021325538,189.21150946347328,189.21150946347333,189.2115094634733,0.0,4,5,1.0,0.800471327572663,0.48978790259230165,0.8884524744697565,0.8342498036135114,0.48978790259230165,0.8884524744697565,0.7128829536527886,0.5003927729772192,0.7573644933228595
ALDA,2.0,17.164590079149285,8.582295039574642,9.025486403458869,30.617427950818893,30.617427950818893,1.0,6.1439618358788906,6.1439618358788906,6.1439618358788906,30.617427950818893,30.617427950818893,3.0,11.020628243270394,0.6666666666666666,30.617427950818893,0.0,30.617427950818893,30.617427950818893,30.617427950818893,30.617427950818893,16.030877858076117,5.844317281297427,10.186560576778689,30.617427950818893,30.617427950818893,30.617427950818893,0.0,3,3,1.0,0.9151610369206599,0.48978790259230165,0.6582875098193244,0.9261586802827966,0.48978790259230165,0.6582875098193244,0.802827965435978,0.5003927729772192,0.7559112333071485
AKBLF,4.0,35.77542594701375,8.943856486753438,12.95066413662239,100.04204132866184,100.04204132866184,3.0,26.724351738012622,8.908117246004208,10.558493060145404,100.04204132866182,100.04204132866184,7.0,9.05107420900113,0.5714285714285714,100.04204132866184,0.0,100.04204132866184,100.04204132866184,100.04204132866182,100.04204132866184,30.255933798716462,23.162744661532233,7.093189137184229,100.04204132866184,100.04204132866184,100.04204132866184,0.0,6,7,1.0,0.8711704634721131,0.48978790259230165,0.821681068342498,0.852317360565593,0.48978790259230165,0.821681068342498,0.6826394344069128,0.5003927729772192,0.755204241948154
ARXRF,4.0,34.60710737931416,8.65177684482854,11.723553105787577,34.736846955364456,34.736846955364456,2.0,23.106949540019986,11.553474770009993,12.162743531436298,34.736846955364456,34.736846955364456,6.0,11.500157839294172,0.6666666666666666,34.736846955364456,0.0,34.736846955364456,34.736846955364456,34.736846955364456,34.736846955364456,28.569711745087087,20.092915739337684,8.476796005749403,34.736846955364456,34.736846955364456,34.736846955364456,0.0,5,6,1.0,0.9222309505106049,0.48978790259230165,0.6732128829536528,0.8955223880597015,0.48978790259230165,0.6732128829536528,0.802827965435978,0.5003927729772192,0.7538295365278869
ASGTF,4.0,37.31521175176646,9.328802937941616,12.948709058548872,73.58105866377775,73.58105866377775,3.0,28.791396537514178,9.597132179171393,11.917993742119272,73.58105866377775,73.58105866377775,7.0,8.523815214252284,0.5714285714285714,73.58105866377775,0.0,73.58105866377775,73.58105866377775,73.58105866377775,73.58105866377775,31.567774022153348,22.92559177931405,8.642182242839297,73.58105866377775,73.58105866377775,73.58105866377775,0.0,7,7,1.0,0.852317360565593,0.48978790259230165,0.7784760408483896,0.8978790259230165,0.48978790259230165,0.7784760408483896,0.6826394344069128,0.5003927729772192,0.7528476040848391
BFYW,2.0,12.757219716764066,6.378609858382033,7.527888720561904,5412.694155721769,5412.694155721769,1.0,6.55645047336442,6.55645047336442,6.55645047336442,5412.694155721769,5412.694155721769,3.0,6.2007692433996455,0.6666666666666666,5412.694155721769,0.0,5412.694155721769,5412.694155721769,5412.694155721769,5412.694155721769,10.020388227759355,6.55645047336442,3.4639377543949346,5412.694155721769,5412.694155721769,5412.694155721769,0.0,3,3,1.0,0.7619795758051846,0.48978790259230165,0.9897879025923016,0.6849960722702279,0.48978790259230165,0.9897879025923016,0.802827965435978,0.5003927729772192,0.751001571091909
